middle name,amount,weight
Abdu,6,1.9111353896088385e-06
Abdul-Hussain,6,1.9111353896088385e-06
Abdullaahi,6,1.9111353896088385e-06
Abiola,6,1.9111353896088385e-06
Abuukar,6,1.9111353896088385e-06
Adama,6,1.9111353896088385e-06
Adaora,6,1.9111353896088385e-06
Addison,6,1.9111353896088385e-06
Adeela,6,1.9111353896088385e-06
Adelmina,6,1.9111353896088385e-06
Aidi,6,1.9111353896088385e-06
Aidiid,6,1.9111353896088385e-06
Aija-Leena,6,1.9111353896088385e-06
Áile,6,1.9111353896088385e-06
Aino-Leena,6,1.9111353896088385e-06
Ainoliina,6,1.9111353896088385e-06
Aisling,6,1.9111353896088385e-06
Ajatar,6,1.9111353896088385e-06
Akiko,6,1.9111353896088385e-06
Aksenia,6,1.9111353896088385e-06
Alaia,6,1.9111353896088385e-06
Alam,6,1.9111353896088385e-06
Aldi,6,1.9111353896088385e-06
Alegria,6,1.9111353896088385e-06
Aleksanni,6,1.9111353896088385e-06
Alic,6,1.9111353896088385e-06
Aliissa,6,1.9111353896088385e-06
Alissia,6,1.9111353896088385e-06
Almas,6,1.9111353896088385e-06
Aly,6,1.9111353896088385e-06
Ameer,6,1.9111353896088385e-06
Ameli,6,1.9111353896088385e-06
Amelii,6,1.9111353896088385e-06
Amelina,6,1.9111353896088385e-06
Amica,6,1.9111353896088385e-06
Amjad,6,1.9111353896088385e-06
Anastazia,6,1.9111353896088385e-06
Ancelica,6,1.9111353896088385e-06
Andra,6,1.9111353896088385e-06
Andriana,6,1.9111353896088385e-06
Anele,6,1.9111353896088385e-06
Aneta,6,1.9111353896088385e-06
Angelie,6,1.9111353896088385e-06
Angeliga,6,1.9111353896088385e-06
Angélique,6,1.9111353896088385e-06
Angie,6,1.9111353896088385e-06
Ánh,6,1.9111353896088385e-06
Aniella,6,1.9111353896088385e-06
Anjuli,6,1.9111353896088385e-06
Anna-Beata,6,1.9111353896088385e-06
Anna-Eliisa,6,1.9111353896088385e-06
Anna-Erika,6,1.9111353896088385e-06
Anna-Julia,6,1.9111353896088385e-06
Anna-Katarina,6,1.9111353896088385e-06
Anna-Lyydia,6,1.9111353896088385e-06
Anna-Matilda,6,1.9111353896088385e-06
Anna-Pauliina,6,1.9111353896088385e-06
Anna-Riina,6,1.9111353896088385e-06
Annariitta,6,1.9111353896088385e-06
Annarilla,6,1.9111353896088385e-06
Anne-Helena,6,1.9111353896088385e-06
Annelei,6,1.9111353896088385e-06
Annelina,6,1.9111353896088385e-06
Annemaj,6,1.9111353896088385e-06
Ann-Gret,6,1.9111353896088385e-06
Annick,6,1.9111353896088385e-06
Anni-Kaisa,6,1.9111353896088385e-06
Anni-Leena,6,1.9111353896088385e-06
Anni-Liisa,6,1.9111353896088385e-06
Anni-Maija,6,1.9111353896088385e-06
Anni-Mari,6,1.9111353896088385e-06
Annita,6,1.9111353896088385e-06
Anny,6,1.9111353896088385e-06
Antonie,6,1.9111353896088385e-06
Antonietta,6,1.9111353896088385e-06
Anttonina,6,1.9111353896088385e-06
Aparecida,6,1.9111353896088385e-06
Aranka,6,1.9111353896088385e-06
Armiina,6,1.9111353896088385e-06
Armiita,6,1.9111353896088385e-06
Artemisia,6,1.9111353896088385e-06
Arvida,6,1.9111353896088385e-06
Asena,6,1.9111353896088385e-06
Asha,6,1.9111353896088385e-06
Asteria,6,1.9111353896088385e-06
Atanasova,6,1.9111353896088385e-06
Auma,6,1.9111353896088385e-06
Autumn,6,1.9111353896088385e-06
Ave,6,1.9111353896088385e-06
Aveline,6,1.9111353896088385e-06
Awadh,6,1.9111353896088385e-06
Aweis,6,1.9111353896088385e-06
Awino,6,1.9111353896088385e-06
Ayana,6,1.9111353896088385e-06
Ayanle,6,1.9111353896088385e-06
Aye,6,1.9111353896088385e-06
Ayesha,6,1.9111353896088385e-06
B.,6,1.9111353896088385e-06
Bach,6,1.9111353896088385e-06
Barre,6,1.9111353896088385e-06
Bassam,6,1.9111353896088385e-06
Beatha,6,1.9111353896088385e-06
Beatris,6,1.9111353896088385e-06
Begum,6,1.9111353896088385e-06
Belén,6,1.9111353896088385e-06
Ben,6,1.9111353896088385e-06
Benedetta,6,1.9111353896088385e-06
Benedicte,6,1.9111353896088385e-06
Benedikta,6,1.9111353896088385e-06
Benedikte,6,1.9111353896088385e-06
Berenike,6,1.9111353896088385e-06
Beryl,6,1.9111353896088385e-06
Betti,6,1.9111353896088385e-06
Binh,6,1.9111353896088385e-06
Bintou,6,1.9111353896088385e-06
Birthe,6,1.9111353896088385e-06
Blue,6,1.9111353896088385e-06
Boatemaa,6,1.9111353896088385e-06
Boel,6,1.9111353896088385e-06
Bria,6,1.9111353896088385e-06
Briana,6,1.9111353896088385e-06
Bricella,6,1.9111353896088385e-06
Brynhild,6,1.9111353896088385e-06
Camomilla,6,1.9111353896088385e-06
Carlota,6,1.9111353896088385e-06
Carole,6,1.9111353896088385e-06
Cat,6,1.9111353896088385e-06
Catarine,6,1.9111353896088385e-06
Cathérine,6,1.9111353896088385e-06
Cennet,6,1.9111353896088385e-06
Cerys,6,1.9111353896088385e-06
Chang,6,1.9111353896088385e-06
Charita,6,1.9111353896088385e-06
Chebet,6,1.9111353896088385e-06
Cherie,6,1.9111353896088385e-06
Chia,6,1.9111353896088385e-06
Chidera,6,1.9111353896088385e-06
Chimamanda,6,1.9111353896088385e-06
Cho,6,1.9111353896088385e-06
Claude,6,1.9111353896088385e-06
Claudette,6,1.9111353896088385e-06
Cleopatra,6,1.9111353896088385e-06
Cosima,6,1.9111353896088385e-06
Courtney,6,1.9111353896088385e-06
Cuc,6,1.9111353896088385e-06
Danita,6,1.9111353896088385e-06
Dareia,6,1.9111353896088385e-06
Dede,6,1.9111353896088385e-06
Delicia,6,1.9111353896088385e-06
Deone,6,1.9111353896088385e-06
Diamond,6,1.9111353896088385e-06
Dila,6,1.9111353896088385e-06
Dilek,6,1.9111353896088385e-06
Dinah,6,1.9111353896088385e-06
Dione,6,1.9111353896088385e-06
Dionne,6,1.9111353896088385e-06
Domenica,6,1.9111353896088385e-06
Donata,6,1.9111353896088385e-06
Dong,6,1.9111353896088385e-06
Dóra,6,1.9111353896088385e-06
Dorothéa,6,1.9111353896088385e-06
Edelina,6,1.9111353896088385e-06
Ediita,6,1.9111353896088385e-06
Ediitta,6,1.9111353896088385e-06
Eemeli,6,1.9111353896088385e-06
Eerina,6,1.9111353896088385e-06
Eetuntytär,6,1.9111353896088385e-06
Eevamaija,6,1.9111353896088385e-06
Eevamari,6,1.9111353896088385e-06
Eija-Sinikka,6,1.9111353896088385e-06
Eilia,6,1.9111353896088385e-06
Einontytär,6,1.9111353896088385e-06
Eirin,6,1.9111353896088385e-06
Elenia,6,1.9111353896088385e-06
Elenoora,6,1.9111353896088385e-06
Elenora,6,1.9111353896088385e-06
Eliora,6,1.9111353896088385e-06
Elisenda,6,1.9111353896088385e-06
Elisse,6,1.9111353896088385e-06
Ellin,6,1.9111353896088385e-06
Elovena,6,1.9111353896088385e-06
Elsbet,6,1.9111353896088385e-06
Else-Mai,6,1.9111353896088385e-06
Elsemaj,6,1.9111353896088385e-06
Elsi-Maj,6,1.9111353896088385e-06
Emélie,6,1.9111353896088385e-06
Emeliia,6,1.9111353896088385e-06
Emerentsia,6,1.9111353896088385e-06
Emeriikka,6,1.9111353896088385e-06
Eminna,6,1.9111353896088385e-06
Emma-Lotta,6,1.9111353896088385e-06
Emma-Maria,6,1.9111353896088385e-06
Emmanuela,6,1.9111353896088385e-06
Emmiliina,6,1.9111353896088385e-06
Enea,6,1.9111353896088385e-06
Ensilumi,6,1.9111353896088385e-06
Erda,6,1.9111353896088385e-06
Eris,6,1.9111353896088385e-06
Esi,6,1.9111353896088385e-06
Essi-Maria,6,1.9111353896088385e-06
Estell,6,1.9111353896088385e-06
Estrella,6,1.9111353896088385e-06
Etla,6,1.9111353896088385e-06
Eunika,6,1.9111353896088385e-06
Eva-Britt,6,1.9111353896088385e-06
Eva-Mari,6,1.9111353896088385e-06
Evamaria,6,1.9111353896088385e-06
Eva-Stiina,6,1.9111353896088385e-06
Eveliia,6,1.9111353896088385e-06
Eve-Liina,6,1.9111353896088385e-06
Evely,6,1.9111353896088385e-06
Fabienne,6,1.9111353896088385e-06
Fabiola,6,1.9111353896088385e-06
Fadel,6,1.9111353896088385e-06
Faine,6,1.9111353896088385e-06
Faleh,6,1.9111353896088385e-06
Fang,6,1.9111353896088385e-06
Favour,6,1.9111353896088385e-06
Feng,6,1.9111353896088385e-06
Fleur,6,1.9111353896088385e-06
Francina,6,1.9111353896088385e-06
Francoise,6,1.9111353896088385e-06
Gay,6,1.9111353896088385e-06
Gemma,6,1.9111353896088385e-06
Genoveva,6,1.9111353896088385e-06
Ghazi,6,1.9111353896088385e-06
Ghislaine,6,1.9111353896088385e-06
Gianna,6,1.9111353896088385e-06
Giau,6,1.9111353896088385e-06
Gilda,6,1.9111353896088385e-06
Glory,6,1.9111353896088385e-06
Gretchen,6,1.9111353896088385e-06
Gul,6,1.9111353896088385e-06
Gundel,6,1.9111353896088385e-06
Haagar,6,1.9111353896088385e-06
Habeeb,6,1.9111353896088385e-06
Hadassa,6,1.9111353896088385e-06
Haijele,6,1.9111353896088385e-06
Hajar,6,1.9111353896088385e-06
Hamdan,6,1.9111353896088385e-06
Hanna-Maarit,6,1.9111353896088385e-06
Hannastiina,6,1.9111353896088385e-06
Hanne-Marie,6,1.9111353896088385e-06
Harrietta,6,1.9111353896088385e-06
Havva,6,1.9111353896088385e-06
Hazal,6,1.9111353896088385e-06
Helme,6,1.9111353896088385e-06
Helmia,6,1.9111353896088385e-06
Helmi-Ilona,6,1.9111353896088385e-06
Helmikki,6,1.9111353896088385e-06
Helmimaria,6,1.9111353896088385e-06
Henna-Leena,6,1.9111353896088385e-06
Henriet,6,1.9111353896088385e-06
Henrik,6,1.9111353896088385e-06
Henrikintytär,6,1.9111353896088385e-06
Herdis,6,1.9111353896088385e-06
Hermina,6,1.9111353896088385e-06
Hetafia,6,1.9111353896088385e-06
Heta-Liisa,6,1.9111353896088385e-06
Hildeborg,6,1.9111353896088385e-06
Hildegun,6,1.9111353896088385e-06
Hilla-Maaria,6,1.9111353896088385e-06
Hisham,6,1.9111353896088385e-06
Hymmi,6,1.9111353896088385e-06
Ida-Lotta,6,1.9111353896088385e-06
Ifeoluwa,6,1.9111353896088385e-06
Ijeoma,6,1.9111353896088385e-06
Ilayda,6,1.9111353896088385e-06
Ilena,6,1.9111353896088385e-06
Ilenna,6,1.9111353896088385e-06
Ilham,6,1.9111353896088385e-06
Ilia,6,1.9111353896088385e-06
Ilieva,6,1.9111353896088385e-06
Ilsa,6,1.9111353896088385e-06
Ilse-Maj,6,1.9111353896088385e-06
Imelda,6,1.9111353896088385e-06
Ingá,6,1.9111353896088385e-06
Inga-Lisa,6,1.9111353896088385e-06
Ingel,6,1.9111353896088385e-06
Ingeri,6,1.9111353896088385e-06
Inneli,6,1.9111353896088385e-06
Ireena,6,1.9111353896088385e-06
Irem,6,1.9111353896088385e-06
Izel,6,1.9111353896088385e-06
Jacobine,6,1.9111353896088385e-06
Jadele,6,1.9111353896088385e-06
Jadette,6,1.9111353896088385e-06
Jamilla,6,1.9111353896088385e-06
Janira,6,1.9111353896088385e-06
Jassim,6,1.9111353896088385e-06
Javiera,6,1.9111353896088385e-06
Jedida,6,1.9111353896088385e-06
Jeena,6,1.9111353896088385e-06
Jefimia,6,1.9111353896088385e-06
Jelmiina,6,1.9111353896088385e-06
Jeni,6,1.9111353896088385e-06
Jertta,6,1.9111353896088385e-06
Jesmiina,6,1.9111353896088385e-06
Jeudokia,6,1.9111353896088385e-06
Jevgenjevna,6,1.9111353896088385e-06
Jiia,6,1.9111353896088385e-06
Jillian,6,1.9111353896088385e-06
Joella,6,1.9111353896088385e-06
Joenna,6,1.9111353896088385e-06
Johana,6,1.9111353896088385e-06
Jolana,6,1.9111353896088385e-06
Juan,6,1.9111353896088385e-06
Juho,6,1.9111353896088385e-06
Juliann,6,1.9111353896088385e-06
Julienna,6,1.9111353896088385e-06
Julita,6,1.9111353896088385e-06
Julius,6,1.9111353896088385e-06
Jupiter,6,1.9111353896088385e-06
Jurievna,6,1.9111353896088385e-06
Kadiye,6,1.9111353896088385e-06
Kaijeli,6,1.9111353896088385e-06
Kaisa-Maija,6,1.9111353896088385e-06
Kaitlyn,6,1.9111353896088385e-06
Kajsdotter,6,1.9111353896088385e-06
Karinsdotter,6,1.9111353896088385e-06
Karrar,6,1.9111353896088385e-06
Karuliina,6,1.9111353896088385e-06
Karuna,6,1.9111353896088385e-06
Kaunokki,6,1.9111353896088385e-06
Kehatan,6,1.9111353896088385e-06
Kendra,6,1.9111353896088385e-06
Kesätuuli,6,1.9111353896088385e-06
Kevättuuli,6,1.9111353896088385e-06
Kikka,6,1.9111353896088385e-06
Kiran,6,1.9111353896088385e-06
Kirsi-Maarit,6,1.9111353896088385e-06
Kirsintytär,6,1.9111353896088385e-06
Kirstine,6,1.9111353896088385e-06
Koskinen,6,1.9111353896088385e-06
Krispiina,6,1.9111353896088385e-06
Kristalli,6,1.9111353896088385e-06
Kristianintytär,6,1.9111353896088385e-06
Ksenija,6,1.9111353896088385e-06
Kukkamaria,6,1.9111353896088385e-06
Kunilla,6,1.9111353896088385e-06
Kustava,6,1.9111353896088385e-06
Kylie,6,1.9111353896088385e-06
Kyynel,6,1.9111353896088385e-06
Lane,6,1.9111353896088385e-06
Laurantytär,6,1.9111353896088385e-06
Laurette,6,1.9111353896088385e-06
Lay,6,1.9111353896088385e-06
Leena-Marja,6,1.9111353896088385e-06
Leilani,6,1.9111353896088385e-06
Lemoni,6,1.9111353896088385e-06
Lenny,6,1.9111353896088385e-06
Lenore,6,1.9111353896088385e-06
Leoni,6,1.9111353896088385e-06
Leora,6,1.9111353896088385e-06
Lewis,6,1.9111353896088385e-06
Lie,6,1.9111353896088385e-06
Lieselotte,6,1.9111353896088385e-06
Lilibeth,6,1.9111353896088385e-06
Liljankukka,6,1.9111353896088385e-06
Lillie,6,1.9111353896088385e-06
Lizbeth,6,1.9111353896088385e-06
Los,6,1.9111353896088385e-06
Louisé,6,1.9111353896088385e-06
Lovise,6,1.9111353896088385e-06
Luay,6,1.9111353896088385e-06
Lumiel,6,1.9111353896088385e-06
Luminia,6,1.9111353896088385e-06
Lynette,6,1.9111353896088385e-06
Maarea,6,1.9111353896088385e-06
Maareka,6,1.9111353896088385e-06
Mackenzie,6,1.9111353896088385e-06
Maggie,6,1.9111353896088385e-06
Magreta,6,1.9111353896088385e-06
Mahamed-Deeq,6,1.9111353896088385e-06
Mahamuud,6,1.9111353896088385e-06
Mailin,6,1.9111353896088385e-06
Maisie,6,1.9111353896088385e-06
Majeed,6,1.9111353896088385e-06
Majid,6,1.9111353896088385e-06
Majken,6,1.9111353896088385e-06
Majok,6,1.9111353896088385e-06
Maj-Viol,6,1.9111353896088385e-06
Mana,6,1.9111353896088385e-06
Manjaana,6,1.9111353896088385e-06
Manon,6,1.9111353896088385e-06
Mansi,6,1.9111353896088385e-06
Manuella,6,1.9111353896088385e-06
Margaux,6,1.9111353896088385e-06
Maria-Kaarina,6,1.9111353896088385e-06
Mari-Anneli,6,1.9111353896088385e-06
Mari-Anni,6,1.9111353896088385e-06
Maricka,6,1.9111353896088385e-06
Marienna,6,1.9111353896088385e-06
Mari-Helen,6,1.9111353896088385e-06
Mariie,6,1.9111353896088385e-06
Marileena,6,1.9111353896088385e-06
Mari-Leena,6,1.9111353896088385e-06
Marilia,6,1.9111353896088385e-06
Marilin,6,1.9111353896088385e-06
Marjami,6,1.9111353896088385e-06
Marjue,6,1.9111353896088385e-06
Marjuli,6,1.9111353896088385e-06
Marjus,6,1.9111353896088385e-06
Marley,6,1.9111353896088385e-06
Marliisa,6,1.9111353896088385e-06
Marlis,6,1.9111353896088385e-06
Marques,6,1.9111353896088385e-06
Márta,6,1.9111353896088385e-06
Martinsdotter,6,1.9111353896088385e-06
Marya,6,1.9111353896088385e-06
Matrona,6,1.9111353896088385e-06
Mattiasdotter,6,1.9111353896088385e-06
Mauriitta,6,1.9111353896088385e-06
Mayow,6,1.9111353896088385e-06
Melodie,6,1.9111353896088385e-06
Menna,6,1.9111353896088385e-06
Mercedez,6,1.9111353896088385e-06
Meretta,6,1.9111353896088385e-06
Merite,6,1.9111353896088385e-06
Merja-Leena,6,1.9111353896088385e-06
Miao,6,1.9111353896088385e-06
Michiko,6,1.9111353896088385e-06
Milanja,6,1.9111353896088385e-06
Millicent,6,1.9111353896088385e-06
Mimma,6,1.9111353896088385e-06
Mindy,6,1.9111353896088385e-06
Minnaliisa,6,1.9111353896088385e-06
Minnamaria,6,1.9111353896088385e-06
Minou,6,1.9111353896088385e-06
Mintunkukka,6,1.9111353896088385e-06
Miray,6,1.9111353896088385e-06
Mirena,6,1.9111353896088385e-06
Miselle,6,1.9111353896088385e-06
Moira,6,1.9111353896088385e-06
Molla,6,1.9111353896088385e-06
Mostafa,6,1.9111353896088385e-06
Mugure,6,1.9111353896088385e-06
Mya,6,1.9111353896088385e-06
Månsdotter,6,1.9111353896088385e-06
Naji,6,1.9111353896088385e-06
Nam,6,1.9111353896088385e-06
Nasrin,6,1.9111353896088385e-06
Nassir,6,1.9111353896088385e-06
Nataly,6,1.9111353896088385e-06
Nathali,6,1.9111353896088385e-06
Natja,6,1.9111353896088385e-06
Nawal,6,1.9111353896088385e-06
Nazli,6,1.9111353896088385e-06
Nefertiti,6,1.9111353896088385e-06
Neila,6,1.9111353896088385e-06
Nellinoora,6,1.9111353896088385e-06
Nelmi,6,1.9111353896088385e-06
Neo,6,1.9111353896088385e-06
Neva,6,1.9111353896088385e-06
Neve,6,1.9111353896088385e-06
Nghi,6,1.9111353896088385e-06
Nieves,6,1.9111353896088385e-06
Niilontytär,6,1.9111353896088385e-06
Niitty,6,1.9111353896088385e-06
Nikolaeva,6,1.9111353896088385e-06
Nikoline,6,1.9111353896088385e-06
Ning,6,1.9111353896088385e-06
Noémie,6,1.9111353896088385e-06
Noori,6,1.9111353896088385e-06
Nuradin,6,1.9111353896088385e-06
Ocean,6,1.9111353896088385e-06
Océane,6,1.9111353896088385e-06
Oivikki,6,1.9111353896088385e-06
Olga-Maria,6,1.9111353896088385e-06
Olinda,6,1.9111353896088385e-06
Oluwanifemi,6,1.9111353896088385e-06
Onjukka,6,1.9111353896088385e-06
Osmi,6,1.9111353896088385e-06
Ottelia,6,1.9111353896088385e-06
Otteliina,6,1.9111353896088385e-06
Ottilja,6,1.9111353896088385e-06
Overgaard,6,1.9111353896088385e-06
Panuntytär,6,1.9111353896088385e-06
Paolina,6,1.9111353896088385e-06
Paprika,6,1.9111353896088385e-06
Papu,6,1.9111353896088385e-06
Paulantytär,6,1.9111353896088385e-06
Pauliine,6,1.9111353896088385e-06
Peninna,6,1.9111353896088385e-06
Penni,6,1.9111353896088385e-06
Petruska,6,1.9111353896088385e-06
Phi,6,1.9111353896088385e-06
Philomena,6,1.9111353896088385e-06
Piiku,6,1.9111353896088385e-06
Pinar,6,1.9111353896088385e-06
Pippa,6,1.9111353896088385e-06
Piret,6,1.9111353896088385e-06
Pirgitta,6,1.9111353896088385e-06
Prisella,6,1.9111353896088385e-06
Qiao,6,1.9111353896088385e-06
R,6,1.9111353896088385e-06
Rabeh,6,1.9111353896088385e-06
Rai,6,1.9111353896088385e-06
Rana,6,1.9111353896088385e-06
Rasool,6,1.9111353896088385e-06
Rassoul,6,1.9111353896088385e-06
Raven,6,1.9111353896088385e-06
Razzak,6,1.9111353896088385e-06
Rebeka,6,1.9111353896088385e-06
Reetta-Maria,6,1.9111353896088385e-06
Renita,6,1.9111353896088385e-06
Riana,6,1.9111353896088385e-06
Riona,6,1.9111353896088385e-06
Riyadh,6,1.9111353896088385e-06
Robertina,6,1.9111353896088385e-06
Roma,6,1.9111353896088385e-06
Roselia,6,1.9111353896088385e-06
Rosemari,6,1.9111353896088385e-06
Rosine,6,1.9111353896088385e-06
Roxanna,6,1.9111353896088385e-06
Rozalia,6,1.9111353896088385e-06
Ru,6,1.9111353896088385e-06
Runa-Lisa,6,1.9111353896088385e-06
Ruusu-Marja,6,1.9111353896088385e-06
Ruuti,6,1.9111353896088385e-06
Saarai,6,1.9111353896088385e-06
Sabri,6,1.9111353896088385e-06
Saga-Maria,6,1.9111353896088385e-06
Saga-Sofia,6,1.9111353896088385e-06
Sahra,6,1.9111353896088385e-06
Saiga,6,1.9111353896088385e-06
Saija-Leena,6,1.9111353896088385e-06
Saili,6,1.9111353896088385e-06
Sakariye,6,1.9111353896088385e-06
Salla-Maarit,6,1.9111353896088385e-06
Sam,6,1.9111353896088385e-06
Saman,6,1.9111353896088385e-06
Samatha,6,1.9111353896088385e-06
Sampontytär,6,1.9111353896088385e-06
Sang,6,1.9111353896088385e-06
Sanna-Leena,6,1.9111353896088385e-06
Sanna-Maaria,6,1.9111353896088385e-06
Sannamaria,6,1.9111353896088385e-06
Sannika,6,1.9111353896088385e-06
Sanni-Sofia,6,1.9111353896088385e-06
Saoirse,6,1.9111353896088385e-06
Sara-Tuulia,6,1.9111353896088385e-06
Satumarja,6,1.9111353896088385e-06
Say,6,1.9111353896088385e-06
Selen,6,1.9111353896088385e-06
Sena,6,1.9111353896088385e-06
Sevda,6,1.9111353896088385e-06
Sevgi,6,1.9111353896088385e-06
Sevilla,6,1.9111353896088385e-06
Shahin,6,1.9111353896088385e-06
Shania,6,1.9111353896088385e-06
Sharmila,6,1.9111353896088385e-06
Sheekh,6,1.9111353896088385e-06
Shira,6,1.9111353896088385e-06
Shirwa,6,1.9111353896088385e-06
Si,6,1.9111353896088385e-06
Siddig,6,1.9111353896088385e-06
Signild,6,1.9111353896088385e-06
Siikri,6,1.9111353896088385e-06
Siimi,6,1.9111353896088385e-06
Sini-Tuuli,6,1.9111353896088385e-06
Sini-Vuokko,6,1.9111353896088385e-06
Siobhan,6,1.9111353896088385e-06
Sirigli,6,1.9111353896088385e-06
Sirkku-Liisa,6,1.9111353896088385e-06
Snövej,6,1.9111353896088385e-06
Socorro,6,1.9111353896088385e-06
Sofiaana,6,1.9111353896088385e-06
Sofié,6,1.9111353896088385e-06
Sofina,6,1.9111353896088385e-06
Stéphanie,6,1.9111353896088385e-06
Sundari,6,1.9111353896088385e-06
Suvi-Kukka,6,1.9111353896088385e-06
Suvi-Marja,6,1.9111353896088385e-06
Suzana,6,1.9111353896088385e-06
Sylvester,6,1.9111353896088385e-06
Sörensdotter,6,1.9111353896088385e-06
Taikakukka,6,1.9111353896088385e-06
Taisa,6,1.9111353896088385e-06
Tarja-Liisa,6,1.9111353896088385e-06
Tasneem,6,1.9111353896088385e-06
Taunontytär,6,1.9111353896088385e-06
Tellu,6,1.9111353896088385e-06
Tenhikki,6,1.9111353896088385e-06
Terés,6,1.9111353896088385e-06
Teresé,6,1.9111353896088385e-06
Terézia,6,1.9111353896088385e-06
Terja,6,1.9111353896088385e-06
Thamer,6,1.9111353896088385e-06
Therecia,6,1.9111353896088385e-06
Thérese,6,1.9111353896088385e-06
Tiivi,6,1.9111353896088385e-06
Timea,6,1.9111353896088385e-06
Timjami,6,1.9111353896088385e-06
Timotei,6,1.9111353896088385e-06
Tiuhti,6,1.9111353896088385e-06
Todorova,6,1.9111353896088385e-06
Toivi,6,1.9111353896088385e-06
Toivola,6,1.9111353896088385e-06
Tsambika,6,1.9111353896088385e-06
Tuovikki,6,1.9111353896088385e-06
Tuula-Riitta,6,1.9111353896088385e-06
Tuuletar,6,1.9111353896088385e-06
Uljana,6,1.9111353896088385e-06
Ulla-Liisa,6,1.9111353896088385e-06
Ulla-Mari,6,1.9111353896088385e-06
Ut,6,1.9111353896088385e-06
Vadimovna,6,1.9111353896088385e-06
Valeriina,6,1.9111353896088385e-06
Valfrida,6,1.9111353896088385e-06
Valtteri,6,1.9111353896088385e-06
Vanesa,6,1.9111353896088385e-06
Veeruska,6,1.9111353896088385e-06
Veikontytär,6,1.9111353896088385e-06
Velma,6,1.9111353896088385e-06
Via,6,1.9111353896088385e-06
Victoire,6,1.9111353896088385e-06
Victorina,6,1.9111353896088385e-06
Viet,6,1.9111353896088385e-06
Vineda,6,1.9111353896088385e-06
Viyan,6,1.9111353896088385e-06
Vu,6,1.9111353896088385e-06
Wael,6,1.9111353896088385e-06
Wai,6,1.9111353896088385e-06
Waithera,6,1.9111353896088385e-06
Weera,6,1.9111353896088385e-06
Werna,6,1.9111353896088385e-06
Xia,6,1.9111353896088385e-06
Xing,6,1.9111353896088385e-06
Yemina,6,1.9111353896088385e-06
Yue,6,1.9111353896088385e-06
Yulia,6,1.9111353896088385e-06
Yuusuf,6,1.9111353896088385e-06
Zaya,6,1.9111353896088385e-06
Zhang,6,1.9111353896088385e-06
Aamurusko,5,1.592612824674032e-06
Aarikka,5,1.592612824674032e-06
Aarre,5,1.592612824674032e-06
Aata,5,1.592612824674032e-06
Aatos,5,1.592612824674032e-06
Abakar,5,1.592612824674032e-06
Abdelrazzaq,5,1.592612824674032e-06
Abdifitah,5,1.592612824674032e-06
Abdiladif,5,1.592612824674032e-06
Abdimalik,5,1.592612824674032e-06
Abdiqadar,5,1.592612824674032e-06
Abdirisaaq,5,1.592612824674032e-06
Abdiwahaab,5,1.592612824674032e-06
Abdukadir,5,1.592612824674032e-06
Abduljabbar,5,1.592612824674032e-06
Abdulqader,5,1.592612824674032e-06
Abdulrazzaq,5,1.592612824674032e-06
Abisola,5,1.592612824674032e-06
Abril,5,1.592612824674032e-06
Abubaker,5,1.592612824674032e-06
Adaeze,5,1.592612824674032e-06
Adafiia,5,1.592612824674032e-06
Adalfiina,5,1.592612824674032e-06
Adelene,5,1.592612824674032e-06
Adiel,5,1.592612824674032e-06
Adonica,5,1.592612824674032e-06
Adrianne,5,1.592612824674032e-06
Afi,5,1.592612824674032e-06
Agathe,5,1.592612824674032e-06
Ahdintytär,5,1.592612824674032e-06
Ahmed-Wali,5,1.592612824674032e-06
Aime,5,1.592612824674032e-06
Aina-Ilona,5,1.592612824674032e-06
Ainhoa,5,1.592612824674032e-06
Aino-Ilona,5,1.592612824674032e-06
Aino-Mari,5,1.592612824674032e-06
Airut,5,1.592612824674032e-06
Aiva,5,1.592612824674032e-06
Akseli,5,1.592612824674032e-06
Akselina,5,1.592612824674032e-06
Aksinja,5,1.592612824674032e-06
Aku,5,1.592612824674032e-06
Alaina,5,1.592612824674032e-06
Alaska,5,1.592612824674032e-06
Alawi,5,1.592612824674032e-06
Alevtina,5,1.592612824674032e-06
Alexandrina,5,1.592612824674032e-06
Alexintytär,5,1.592612824674032e-06
Alfilda,5,1.592612824674032e-06
Alfsol,5,1.592612824674032e-06
Alheidi,5,1.592612824674032e-06
Aliya,5,1.592612824674032e-06
Allas,5,1.592612824674032e-06
Allie,5,1.592612824674032e-06
Allikki,5,1.592612824674032e-06
Allis,5,1.592612824674032e-06
Almaz,5,1.592612824674032e-06
Alpontytär,5,1.592612824674032e-06
Alvar,5,1.592612824674032e-06
Alvia,5,1.592612824674032e-06
Alvida,5,1.592612824674032e-06
Alvine,5,1.592612824674032e-06
Amada,5,1.592612824674032e-06
Amaka,5,1.592612824674032e-06
Amandla,5,1.592612824674032e-06
Amar,5,1.592612824674032e-06
Amari,5,1.592612824674032e-06
Anatolevna,5,1.592612824674032e-06
Anceliina,5,1.592612824674032e-06
Aneli,5,1.592612824674032e-06
Anfisa,5,1.592612824674032e-06
Anica,5,1.592612824674032e-06
Anida,5,1.592612824674032e-06
Anjukka,5,1.592612824674032e-06
Anleena,5,1.592612824674032e-06
An-Mari,5,1.592612824674032e-06
Ánná,5,1.592612824674032e-06
Anna-Inkeri,5,1.592612824674032e-06
Anna-Linnea,5,1.592612824674032e-06
